Year,Canton,Citizenship,Sex,Age,Count,Naissance vivante,Death,Immigration,Intercantonal arrival,Emmigration,Intercantonal departure,Swiss citizenship acquisition,Sex change,Sex change (removal),Divergence statistique,Starting the 31st of December,Variation
2025,Schwyz,Suisse,Homme,39 ans,802,0,0,1,30,3,22,3,0,0,1,812,10
2025,Schwyz,Suisse,Homme,40 ans,812,0,1,2,24,2,15,5,0,0,-1,824,12
2025,Schwyz,Suisse,Homme,41 ans,731,0,1,1,21,2,16,5,0,0,0,739,8
2025,Schwyz,Suisse,Homme,42 ans,830,0,0,4,21,4,16,5,0,0,0,840,10
2025,Schwyz,Suisse,Homme,43 ans,759,0,0,4,20,1,12,8,0,0,-1,777,18
2025,Schwyz,Suisse,Homme,44 ans,793,0,0,2,20,3,17,8,0,0,-1,802,9
2025,Schwyz,Suisse,Homme,45 ans,786,0,1,3,16,6,7,1,0,0,-1,791,5
2025,Schwyz,Suisse,Homme,46 ans,831,0,2,5,24,6,9,6,0,0,0,849,18
2025,Schwyz,Suisse,Homme,47 ans,789,0,2,4,14,5,8,5,0,0,0,797,8
2025,Schwyz,Suisse,Homme,48 ans,746,0,0,2,18,1,12,6,0,0,-2,757,11
2025,Schwyz,Suisse,Homme,49 ans,786,0,3,4,12,3,12,6,0,0,3,793,7
2025,Schwyz,Suisse,Homme,50 ans,820,0,2,0,21,3,10,5,0,0,-2,829,9
2025,Schwyz,Suisse,Homme,51 ans,882,0,2,2,16,4,13,4,0,0,1,886,4
2025,Schwyz,Suisse,Homme,52 ans,836,0,2,4,11,2,9,3,0,0,-2,839,3
2025,Schwyz,Suisse,Homme,53 ans,904,0,4,1,17,2,14,8,0,0,1,911,7
2025,Schwyz,Suisse,Homme,54 ans,972,0,1,0,16,5,12,5,0,0,1,976,4
2025,Schwyz,Suisse,Homme,55 ans,983,0,3,3,16,2,13,4,0,0,1,989,6
2025,Schwyz,Suisse,Homme,56 ans,1050,0,4,3,29,6,14,5,0,0,1,1064,14
2025,Schwyz,Suisse,Homme,57 ans,1077,0,2,2,16,9,15,4,0,0,1,1074,-3
2025,Schwyz,Suisse,Homme,58 ans,1135,0,2,3,20,0,15,4,0,0,-1,1144,9
2025,Schwyz,Suisse,Homme,59 ans,1134,0,10,5,20,5,12,3,0,0,0,1135,1
2025,Schwyz,Suisse,Homme,60 ans,1153,0,8,4,18,6,20,4,0,0,1,1146,-7
2025,Schwyz,Suisse,Homme,61 ans,1173,0,6,2,18,2,12,1,0,0,-1,1173,0
2025,Schwyz,Suisse,Homme,62 ans,1045,0,4,0,17,2,18,1,0,0,3,1042,-3
2025,Schwyz,Suisse,Homme,63 ans,1086,0,4,3,18,4,12,4,0,0,1,1092,6
2025,Schwyz,Suisse,Homme,64 ans,1008,0,5,2,13,6,14,2,0,0,1,1001,-7
2025,Schwyz,Suisse,Homme,65 ans,982,0,8,5,19,11,18,0,0,0,-1,968,-14
2025,Schwyz,Suisse,Homme,66 ans,929,0,6,6,18,9,8,3,0,0,0,933,4
2025,Schwyz,Suisse,Homme,67 ans,972,0,8,2,8,4,22,1,0,0,0,949,-23
2025,Schwyz,Suisse,Homme,68 ans,936,0,10,1,9,0,8,0,0,0,0,928,-8
2025,Schwyz,Suisse,Homme,69 ans,816,0,3,1,12,2,8,5,0,0,0,821,5
2025,Schwyz,Suisse,Homme,70 ans,782,0,10,2,9,3,8,2,0,0,-1,773,-9
2025,Schwyz,Suisse,Homme,71 ans,801,0,18,2,8,4,8,3,0,0,0,784,-17
2025,Schwyz,Suisse,Homme,72 ans,749,0,7,0,5,1,7,2,0,0,0,741,-8
2025,Schwyz,Suisse,Homme,73 ans,672,0,10,2,6,2,9,0,0,0,-1,658,-14
2025,Schwyz,Suisse,Homme,74 ans,672,0,9,1,6,1,5,0,0,0,1,665,-7
2025,Schwyz,Suisse,Homme,75 ans,663,0,11,0,0,2,6,0,0,0,1,645,-18
2025,Schwyz,Suisse,Homme,76 ans,652,0,13,2,4,3,8,0,0,0,-1,633,-19
2025,Schwyz,Suisse,Homme,77 ans,656,0,9,1,6,0,5,0,0,0,0,649,-7
2025,Schwyz,Suisse,Homme,78 ans,567,0,16,1,6,0,5,0,0,0,0,553,-14
2025,Schwyz,Suisse,Homme,79 ans,570,0,17,2,5,0,4,0,0,0,0,556,-14
2025,Schwyz,Suisse,Homme,80 ans,527,0,17,0,3,0,7,0,0,0,1,507,-20
2025,Schwyz,Suisse,Homme,81 ans,465,0,16,0,2,0,1,0,0,0,0,450,-15
2025,Schwyz,Suisse,Homme,82 ans,459,0,23,2,2,2,2,0,0,0,-1,435,-24
2025,Schwyz,Suisse,Homme,83 ans,393,0,23,0,4,0,2,0,0,0,1,373,-20
2025,Schwyz,Suisse,Homme,84 ans,359,0,28,0,1,0,1,0,0,0,2,333,-26
2025,Schwyz,Suisse,Homme,85 ans,291,0,23,0,3,0,3,0,0,0,0,268,-23
2025,Schwyz,Suisse,Homme,86 ans,248,0,22,1,3,0,0,0,0,0,0,230,-18
2025,Schwyz,Suisse,Homme,87 ans,209,0,20,0,0,0,0,0,0,0,0,189,-20
2025,Schwyz,Suisse,Homme,88 ans,212,0,21,0,1,0,1,0,0,0,0,191,-21
2025,Schwyz,Suisse,Homme,89 ans,156,0,22,0,0,0,0,0,0,0,0,134,-22
2025,Schwyz,Suisse,Homme,90 ans,135,0,17,0,1,0,0,0,0,0,0,119,-16
2025,Schwyz,Suisse,Homme,91 ans,135,0,18,0,2,0,0,0,0,0,0,119,-16
2025,Schwyz,Suisse,Homme,92 ans,101,0,17,1,0,0,0,0,0,0,0,85,-16
2025,Schwyz,Suisse,Homme,93 ans,82,0,15,0,1,0,0,0,0,0,0,68,-14
2025,Schwyz,Suisse,Homme,94 ans,60,0,13,0,0,0,0,0,0,0,0,47,-13
2025,Schwyz,Suisse,Homme,95 ans,38,0,11,0,0,0,0,0,0,0,0,27,-11
2025,Schwyz,Suisse,Homme,96 ans,30,0,10,0,1,0,1,0,0,0,0,20,-10
2025,Schwyz,Suisse,Homme,97 ans,23,0,5,0,0,0,0,0,0,0,0,18,-5
2025,Schwyz,Suisse,Homme,98 ans,12,0,4,0,1,0,0,0,0,0,0,9,-3
2025,Schwyz,Suisse,Homme,99 ans,7,0,1,0,0,0,0,0,0,0,0,6,-1
2025,Schwyz,Suisse,Homme,100 ans ou plus,12,0,5,0,0,0,0,0,0,0,0,7,-5
2025,Schwyz,Suisse,Femme,18 ans,581,0,0,1,11,1,12,8,0,1,0,587,6
2025,Schwyz,Suisse,Femme,19 ans,609,0,0,0,12,2,13,2,0,0,0,608,-1
2025,Schwyz,Suisse,Femme,20 ans,604,0,0,4,23,3,17,3,0,0,1,615,11
2025,Schwyz,Suisse,Femme,21 ans,584,0,0,1,20,3,21,5,0,0,0,586,2
2025,Schwyz,Suisse,Femme,22 ans,588,0,0,3,31,3,30,2,1,0,0,592,4
2025,Schwyz,Suisse,Femme,23 ans,613,0,0,1,31,3,38,3,0,0,1,608,-5
2025,Schwyz,Suisse,Femme,24 ans,564,0,0,0,35,2,38,3,0,0,0,562,-2
2025,Schwyz,Suisse,Femme,25 ans,689,0,1,2,43,4,55,3,0,0,0,677,-12
2025,Schwyz,Suisse,Femme,26 ans,639,0,1,4,52,5,63,6,0,0,1,633,-6
2025,Schwyz,Suisse,Femme,27 ans,620,0,0,2,48,5,57,1,0,0,0,609,-11
2025,Schwyz,Suisse,Femme,28 ans,662,0,0,2,50,6,48,5,1,0,0,666,4
2025,Schwyz,Suisse,Femme,29 ans,698,0,0,1,39,5,59,4,0,0,0,678,-20
2025,Schwyz,Suisse,Femme,30 ans,688,0,1,5,48,7,51,6,0,0,2,690,2
2025,Schwyz,Suisse,Femme,31 ans,630,0,0,1,50,0,41,2,0,0,2,644,14
2025,Schwyz,Suisse,Femme,32 ans,706,0,0,2,45,2,40,5,0,0,0,716,10
2025,Schwyz,Suisse,Femme,33 ans,728,0,0,2,36,3,44,2,0,0,3,724,-4
2025,Schwyz,Suisse,Femme,34 ans,748,0,1,2,41,3,30,2,0,0,0,759,11
2025,Schwyz,Suisse,Femme,35 ans,741,0,0,3,25,2,28,3,0,0,0,742,1
2025,Schwyz,Suisse,Femme,36 ans,777,0,0,2,27,4,34,4,0,0,1,773,-4
2025,Schwyz,Suisse,Femme,37 ans,769,0,0,2,27,3,27,4,0,0,-1,771,2
2025,Schwyz,Suisse,Femme,38 ans,732,0,0,3,24,2,22,7,0,0,0,742,10
2025,Schwyz,Suisse,Femme,39 ans,769,0,0,0,17,3,26,5,0,0,1,763,-6
2025,Schwyz,Suisse,Femme,40 ans,739,0,0,3,21,2,14,10,0,0,-1,756,17
2025,Schwyz,Suisse,Femme,41 ans,761,0,1,1,21,1,11,7,0,0,-1,776,15
2025,Schwyz,Suisse,Femme,42 ans,723,0,0,0,15,4,16,8,0,0,0,726,3
2025,Schwyz,Suisse,Femme,43 ans,780,0,0,4,16,2,14,6,0,0,2,792,12
2025,Schwyz,Suisse,Femme,44 ans,741,0,0,1,12,4,9,6,0,0,0,747,6
2025,Schwyz,Suisse,Femme,45 ans,808,0,1,3,16,2,9,3,0,0,-1,817,9
2025,Schwyz,Suisse,Femme,46 ans,795,0,0,1,12,4,9,13,0,0,0,808,13
2025,Schwyz,Suisse,Femme,47 ans,727,0,1,4,12,1,13,4,0,0,0,732,5
2025,Schwyz,Suisse,Femme,48 ans,776,0,0,3,13,3,21,4,0,0,0,772,-4
2025,Schwyz,Suisse,Femme,49 ans,772,0,0,0,15,0,8,9,0,0,0,788,16
2025,Schwyz,Suisse,Femme,50 ans,760,0,0,4,6,2,16,8,0,0,1,761,1
2025,Schwyz,Suisse,Femme,51 ans,774,0,2,2,15,5,10,5,0,0,1,780,6
2025,Schwyz,Suisse,Femme,52 ans,823,0,0,0,19,0,17,5,0,0,0,830,7
2025,Schwyz,Suisse,Femme,53 ans,881,0,2,3,20,2,7,4,0,0,0,897,16
2025,Schwyz,Suisse,Femme,54 ans,933,0,1,0,12,3,12,3,0,0,0,932,-1
2025,Schwyz,Suisse,Femme,55 ans,916,0,0,1,15,7,19,3,0,0,1,910,-6
2025,Schwyz,Suisse,Femme,56 ans,991,0,1,5,20,4,13,3,0,0,-1,1000,9
2025,Schwyz,Suisse,Femme,57 ans,982,0,2,0,19,0,16,3,0,0,-1,985,3
2025,Schwyz,Suisse,Femme,58 ans,1087,0,1,1,18,3,13,4,0,0,0,1093,6
2025,Schwyz,Suisse,Femme,59 ans,1064,0,5,2,21,1,9,4,0,0,0,1076,12
2025,Schwyz,Suisse,Femme,60 ans,1057,0,2,0,24,2,14,3,0,0,0,1066,9
2025,Schwyz,Suisse,Femme,61 ans,1103,0,1,5,12,2,21,4,0,0,0,1100,-3
2025,Schwyz,Suisse,Femme,62 ans,1045,0,2,2,16,2,9,1,0,0,0,1051,6
2025,Schwyz,Suisse,Femme,63 ans,999,0,2,1,15,1,8,3,0,0,-2,1005,6
2025,Schwyz,Suisse,Femme,64 ans,1027,0,3,0,10,5,11,3,0,0,0,1021,-6
2025,Schwyz,Suisse,Femme,65 ans,924,0,1,1,12,1,8,0,0,0,0,927,3
2025,Schwyz,Suisse,Femme,66 ans,915,0,5,0,17,5,9,3,0,0,0,916,1
2025,Schwyz,Suisse,Femme,67 ans,875,0,6,2,7,3,11,1,0,0,0,865,-10
2025,Schwyz,Suisse,Femme,68 ans,857,0,6,0,8,0,11,1,0,0,-1,848,-9
2025,Schwyz,Suisse,Femme,69 ans,813,0,4,0,5,0,4,0,0,0,0,810,-3
2025,Schwyz,Suisse,Femme,70 ans,793,0,5,0,5,1,7,1,0,0,0,786,-7
2025,Schwyz,Suisse,Femme,71 ans,729,0,7,1,7,0,10,0,0,0,0,720,-9
2025,Schwyz,Suisse,Femme,72 ans,774,0,8,1,5,0,6,1,0,0,0,767,-7
2025,Schwyz,Suisse,Femme,73 ans,697,0,5,0,2,1,8,0,0,0,1,686,-11
2025,Schwyz,Suisse,Femme,74 ans,677,0,5,0,4,1,4,0,0,0,0,671,-6
2025,Schwyz,Suisse,Femme,75 ans,724,0,4,0,10,1,6,0,0,0,0,723,-1
2025,Schwyz,Suisse,Femme,76 ans,693,0,13,0,7,0,4,1,0,0,0,684,-9
2025,Schwyz,Suisse,Femme,77 ans,655,0,13,1,3,0,1,0,0,0,0,645,-10
2025,Schwyz,Suisse,Femme,78 ans,596,0,6,1,4,2,6,0,0,0,0,587,-9
2025,Schwyz,Suisse,Femme,79 ans,595,0,10,0,3,0,3,0,0,0,0,585,-10
2025,Schwyz,Suisse,Femme,80 ans,583,0,6,0,4,0,1,0,0,0,0,580,-3
2025,Schwyz,Suisse,Femme,81 ans,498,0,13,2,3,1,3,0,0,0,0,486,-12
2025,Schwyz,Suisse,Femme,82 ans,509,0,22,1,3,0,5,0,0,0,1,487,-22
2025,Schwyz,Suisse,Femme,83 ans,458,0,19,0,1,0,5,0,0,0,0,435,-23
2025,Schwyz,Suisse,Femme,84 ans,463,0,15,0,3,0,0,0,0,0,0,451,-12
2025,Schwyz,Suisse,Femme,85 ans,363,0,19,0,4,0,1,0,0,0,0,347,-16
2025,Schwyz,Suisse,Femme,86 ans,356,0,21,0,3,1,1,0,0,0,1,337,-19
2025,Schwyz,Suisse,Femme,87 ans,317,0,30,0,5,0,4,0,0,0,1,289,-28
2025,Schwyz,Suisse,Femme,88 ans,295,0,29,1,2,0,1,0,0,0,-1,267,-28
2025,Schwyz,Suisse,Femme,89 ans,270,0,29,0,3,1,4,0,0,0,1,240,-30
2025,Schwyz,Suisse,Femme,90 ans,232,0,22,0,1,0,1,0,0,0,0,210,-22
2025,Schwyz,Suisse,Femme,91 ans,222,0,31,0,1,0,0,0,0,0,0,192,-30
2025,Schwyz,Suisse,Femme,92 ans,182,0,27,0,0,0,2,0,0,0,0,153,-29
2025,Schwyz,Suisse,Femme,93 ans,156,0,25,0,0,0,1,0,0,0,0,130,-26
2025,Schwyz,Suisse,Femme,94 ans,117,0,28,0,0,0,0,0,0,0,0,89,-28
2025,Schwyz,Suisse,Femme,95 ans,84,0,16,0,1,0,1,0,0,0,-1,67,-17
2025,Schwyz,Suisse,Femme,96 ans,62,0,20,0,0,0,0,0,0,0,0,42,-20
2025,Schwyz,Suisse,Femme,97 ans,58,0,11,0,0,0,0,0,0,0,0,47,-11
2025,Schwyz,Suisse,Femme,98 ans,35,0,9,0,1,0,0,0,0,0,0,27,-8
2025,Schwyz,Suisse,Femme,99 ans,28,0,11,0,0,0,0,0,0,0,0,17,-11
2025,Schwyz,Suisse,Femme,100 ans ou plus,33,0,11,0,0,0,0,0,0,0,0,22,-11
2025,Obwalden,Suisse,Sexe - total,18 ans,363,0,1,2,6,1,2,1,0,0,0,368,5
2025,Obwalden,Suisse,Sexe - total,19 ans,325,0,0,2,4,1,2,0,0,0,0,328,3
2025,Obwalden,Suisse,Sexe - total,20 ans,311,0,0,1,3,2,9,0,0,0,1,305,-6
2025,Obwalden,Suisse,Sexe - total,21 ans,332,0,0,2,7,3,14,1,0,0,1,326,-6
2025,Obwalden,Suisse,Sexe - total,22 ans,309,0,0,3,8,2,18,0,0,0,0,300,-9
2025,Obwalden,Suisse,Sexe - total,23 ans,315,0,0,1,18,1,23,1,0,0,1,312,-3
2025,Obwalden,Suisse,Sexe - total,24 ans,305,0,0,1,19,2,19,0,0,0,2,306,1
2025,Obwalden,Suisse,Sexe - total,25 ans,351,0,0,0,21,0,25,0,1,1,-1,346,-5
2025,Obwalden,Suisse,Sexe - total,26 ans,328,0,0,2,21,3,25,0,0,0,-1,322,-6
2025,Obwalden,Suisse,Sexe - total,27 ans,327,0,1,2,25,4,27,1,0,0,0,323,-4
2025,Obwalden,Suisse,Sexe - total,28 ans,319,0,0,2,18,2,24,1,0,0,0,314,-5
2025,Obwalden,Suisse,Sexe - total,29 ans,329,0,0,0,17,0,27,1,0,0,1,321,-8
2025,Obwalden,Suisse,Sexe - total,30 ans,323,0,0,2,24,1,21,1,0,0,0,328,5
2025,Obwalden,Suisse,Sexe - total,31 ans,304,0,0,0,14,2,22,0,0,0,0,294,-10
2025,Obwalden,Suisse,Sexe - total,32 ans,376,0,1,1,16,2,20,1,0,0,0,371,-5
2025,Obwalden,Suisse,Sexe - total,33 ans,375,0,0,1,19,0,15,1,0,0,-1,380,5
2025,Obwalden,Suisse,Sexe - total,34 ans,393,0,0,1,19,1,15,2,0,0,0,399,6
2025,Obwalden,Suisse,Sexe - total,35 ans,373,0,0,0,12,0,13,1,0,0,-1,372,-1
2025,Obwalden,Suisse,Sexe - total,36 ans,402,0,0,2,10,0,20,2,0,0,-1,395,-7
2025,Obwalden,Suisse,Sexe - total,37 ans,422,0,0,1,10,0,13,1,0,0,0,421,-1
2025,Obwalden,Suisse,Sexe - total,38 ans,398,0,1,3,6,1,10,0,1,1,0,395,-3
2025,Obwalden,Suisse,Sexe - total,39 ans,418,0,1,1,15,1,6,2,0,0,0,428,10
2025,Obwalden,Suisse,Sexe - total,40 ans,426,0,0,0,10,2,4,1,0,0,0,431,5
2025,Obwalden,Suisse,Sexe - total,41 ans,380,0,0,2,12,0,3,0,0,0,-1,390,10
2025,Obwalden,Suisse,Sexe - total,42 ans,384,0,0,1,9,3,6,4,0,0,0,389,5
2025,Obwalden,Suisse,Sexe - total,43 ans,406,0,0,0,7,0,5,0,0,0,0,408,2
2025,Obwalden,Suisse,Sexe - total,44 ans,389,0,0,1,10,0,7,4,0,0,0,397,8
2025,Obwalden,Suisse,Sexe - total,45 ans,431,0,0,0,9,0,7,1,0,0,-1,433,2
2025,Obwalden,Suisse,Sexe - total,46 ans,372,0,0,1,5,0,6,1,0,0,0,373,1
2025,Obwalden,Suisse,Sexe - total,47 ans,378,0,0,3,4,0,4,1,0,0,0,382,4
2025,Obwalden,Suisse,Sexe - total,48 ans,388,0,0,2,1,2,1,0,0,0,0,388,0
2025,Obwalden,Suisse,Sexe - total,49 ans,391,0,0,2,7,2,9,2,0,0,0,391,0
2025,Obwalden,Suisse,Sexe - total,50 ans,398,0,1,0,7,0,5,1,0,0,-2,398,0
2025,Obwalden,Suisse,Sexe - total,51 ans,367,0,2,2,3,0,6,0,0,0,0,364,-3
2025,Obwalden,Suisse,Sexe - total,52 ans,399,0,1,1,8,0,5,1,0,0,0,403,4
2025,Obwalden,Suisse,Sexe - total,53 ans,449,0,1,2,8,1,6,0,0,0,0,451,2
2025,Obwalden,Suisse,Sexe - total,54 ans,463,0,2,3,14,2,9,0,0,0,0,467,4
2025,Obwalden,Suisse,Sexe - total,55 ans,474,0,1,0,9,1,8,0,0,0,0,473,-1
2025,Obwalden,Suisse,Sexe - total,56 ans,505,0,1,0,6,2,6,0,0,0,1,503,-2
2025,Obwalden,Suisse,Sexe - total,57 ans,546,0,1,1,7,0,7,1,0,0,0,547,1
2025,Obwalden,Suisse,Sexe - total,58 ans,525,0,4,2,13,1,5,1,0,0,0,531,6
2025,Obwalden,Suisse,Sexe - total,59 ans,526,0,1,0,7,4,7,3,0,0,0,524,-2
2025,Obwalden,Suisse,Sexe - total,60 ans,517,0,0,0,5,1,6,0,0,0,0,515,-2
2025,Obwalden,Suisse,Sexe - total,61 ans,545,0,1,0,9,1,5,0,0,0,0,547,2
2025,Obwalden,Suisse,Sexe - total,62 ans,557,0,2,0,10,0,8,0,0,0,0,557,0
2025,Obwalden,Suisse,Sexe - total,63 ans,542,0,2,0,5,0,4,0,0,0,0,541,-1
2025,Obwalden,Suisse,Sexe - total,64 ans,480,0,1,0,7,0,4,0,0,0,0,482,2
2025,Obwalden,Suisse,Sexe - total,65 ans,519,0,2,3,8,0,2,0,0,0,0,526,7
2025,Obwalden,Suisse,Sexe - total,66 ans,481,0,1,1,9,0,3,0,0,0,0,487,6
2025,Obwalden,Suisse,Sexe - total,67 ans,460,0,2,1,3,2,1,0,0,0,0,459,-1
2025,Obwalden,Suisse,Sexe - total,68 ans,464,0,4,1,4,0,6,0,0,0,0,459,-5
2025,Obwalden,Suisse,Sexe - total,69 ans,422,0,5,1,5,1,6,0,0,0,0,416,-6
2025,Obwalden,Suisse,Sexe - total,70 ans,409,0,4,0,3,0,1,1,0,0,0,408,-1
2025,Obwalden,Suisse,Sexe - total,71 ans,404,0,4,0,6,0,1,0,0,0,0,405,1
2025,Obwalden,Suisse,Sexe - total,72 ans,383,0,5,2,7,0,0,0,0,0,-1,386,3
2025,Obwalden,Suisse,Sexe - total,73 ans,343,0,6,1,3,0,1,0,0,0,0,340,-3
2025,Obwalden,Suisse,Sexe - total,74 ans,393,0,8,2,1,0,2,0,0,0,0,386,-7
2025,Obwalden,Suisse,Sexe - total,75 ans,388,0,6,2,1,0,4,0,0,0,0,381,-7
2025,Obwalden,Suisse,Sexe - total,76 ans,370,0,2,0,3,0,3,0,0,0,-1,367,-3
2025,Obwalden,Suisse,Sexe - total,77 ans,346,0,8,0,3,0,1,1,0,0,-1,340,-6
2025,Obwalden,Suisse,Sexe - total,78 ans,314,0,10,0,3,0,4,0,0,0,0,303,-11
2025,Obwalden,Suisse,Sexe - total,79 ans,318,0,7,0,3,0,0,0,0,0,0,314,-4
2025,Obwalden,Suisse,Sexe - total,80 ans,298,0,8,0,0,0,1,0,0,0,0,289,-9
2025,Obwalden,Suisse,Sexe - total,81 ans,248,0,6,0,2,0,2,0,0,0,0,242,-6
2025,Obwalden,Suisse,Sexe - total,82 ans,236,0,11,1,3,0,1,0,0,0,0,228,-8
2025,Obwalden,Suisse,Sexe - total,83 ans,218,0,9,0,2,0,1,0,0,0,0,210,-8
2025,Obwalden,Suisse,Sexe - total,84 ans,203,0,4,0,1,0,1,0,0,0,0,199,-4
2025,Obwalden,Suisse,Sexe - total,85 ans,169,0,9,1,1,0,1,0,0,0,0,161,-8
2025,Obwalden,Suisse,Sexe - total,86 ans,189,0,8,0,1,1,1,0,0,0,-1,179,-10
2025,Obwalden,Suisse,Sexe - total,87 ans,159,0,14,0,1,0,1,0,0,0,-1,144,-15
2025,Obwalden,Suisse,Sexe - total,88 ans,136,0,9,0,0,0,1,0,0,0,0,126,-10
2025,Obwalden,Suisse,Sexe - total,89 ans,93,0,15,0,2,0,0,0,0,0,0,80,-13
2025,Obwalden,Suisse,Sexe - total,90 ans,78,0,4,0,0,0,0,0,0,0,0,74,-4
2025,Obwalden,Suisse,Sexe - total,91 ans,95,0,12,0,1,0,0,0,0,0,0,84,-11
2025,Obwalden,Suisse,Sexe - total,92 ans,84,0,13,0,0,0,1,0,0,0,0,70,-14
2025,Obwalden,Suisse,Sexe - total,93 ans,57,0,13,0,3,0,0,0,0,0,0,47,-10
2025,Obwalden,Suisse,Sexe - total,94 ans,49,0,14,0,0,0,0,0,0,0,0,35,-14
2025,Obwalden,Suisse,Sexe - total,95 ans,40,0,10,0,0,0,0,0,0,0,0,30,-10
2025,Obwalden,Suisse,Sexe - total,96 ans,31,0,7,0,1,0,0,0,0,0,-1,24,-7
2025,Obwalden,Suisse,Sexe - total,97 ans,18,0,5,0,0,0,0,0,0,0,0,13,-5
2025,Obwalden,Suisse,Sexe - total,98 ans,8,0,5,0,0,0,0,0,0,0,0,3,-5
2025,Obwalden,Suisse,Sexe - total,99 ans,7,0,1,0,0,0,0,0,0,0,0,6,-1
2025,Obwalden,Suisse,Sexe - total,100 ans ou plus,15,0,4,0,0,0,0,0,0,0,0,11,-4
2025,Obwalden,Suisse,Homme,18 ans,192,0,1,2,2,0,0,0,0,0,0,195,3
2025,Obwalden,Suisse,Homme,19 ans,171,0,0,1,1,1,0,0,0,0,0,172,1
2025,Obwalden,Suisse,Homme,20 ans,142,0,0,0,1,0,2,0,0,0,1,142,0
2025,Obwalden,Suisse,Homme,21 ans,162,0,0,1,4,3,3,1,0,0,0,162,0
2025,Obwalden,Suisse,Homme,22 ans,156,0,0,1,5,2,6,0,0,0,0,154,-2
2025,Obwalden,Suisse,Homme,23 ans,156,0,0,1,6,0,7,1,0,0,0,157,1
2025,Obwalden,Suisse,Homme,24 ans,149,0,0,0,9,1,6,0,0,0,0,151,2
2025,Obwalden,Suisse,Homme,25 ans,190,0,0,0,8,0,8,0,0,1,0,189,-1
2025,Obwalden,Suisse,Homme,26 ans,183,0,0,2,7,3,10,0,0,0,0,179,-4
2025,Obwalden,Suisse,Homme,27 ans,175,0,1,1,13,3,11,0,0,0,0,174,-1
2025,Obwalden,Suisse,Homme,28 ans,169,0,0,0,7,1,8,0,0,0,0,167,-2
2025,Obwalden,Suisse,Homme,29 ans,167,0,0,0,8,0,16,0,0,0,0,159,-8
2025,Obwalden,Suisse,Homme,30 ans,157,0,0,1,9,0,8,1,0,0,0,160,3
2025,Obwalden,Suisse,Homme,31 ans,167,0,0,0,6,1,12,0,0,0,0,160,-7
2025,Obwalden,Suisse,Homme,32 ans,194,0,0,1,8,1,9,0,0,0,0,193,-1
2025,Obwalden,Suisse,Homme,33 ans,186,0,0,1,13,0,10,1,0,0,0,191,5
2025,Obwalden,Suisse,Homme,34 ans,203,0,0,0,7,1,9,0,0,0,0,200,-3
2025,Obwalden,Suisse,Homme,35 ans,180,0,0,0,10,0,6,0,0,0,-1,183,3
2025,Obwalden,Suisse,Homme,36 ans,209,0,0,2,6,0,6,0,0,0,0,211,2
2025,Obwalden,Suisse,Homme,37 ans,215,0,0,1,4,0,7,1,0,0,0,214,-1
2025,Obwalden,Suisse,Homme,38 ans,201,0,1,3,4,1,5,0,0,1,0,200,-1
2025,Obwalden,Suisse,Homme,39 ans,204,0,1,0,10,0,4,0,0,0,0,209,5
2025,Obwalden,Suisse,Homme,40 ans,226,0,0,0,3,1,2,1,0,0,0,227,1
2025,Obwalden,Suisse,Homme,41 ans,192,0,0,1,10,0,2,0,0,0,-1,200,8
2025,Obwalden,Suisse,Homme,42 ans,180,0,0,1,5,1,3,2,0,0,0,184,4
2025,Obwalden,Suisse,Homme,43 ans,191,0,0,0,4,0,2,0,0,0,0,193,2
2025,Obwalden,Suisse,Homme,44 ans,182,0,0,0,3,0,3,2,0,0,0,184,2
2025,Obwalden,Suisse,Homme,45 ans,204,0,0,0,6,0,3,1,0,0,-1,207,3
2025,Obwalden,Suisse,Homme,46 ans,197,0,0,1,4,0,5,1,0,0,0,198,1
2025,Obwalden,Suisse,Homme,47 ans,181,0,0,2,3,0,1,1,0,0,0,186,5
2025,Obwalden,Suisse,Homme,48 ans,193,0,0,1,0,2,1,0,0,0,0,191,-2
2025,Obwalden,Suisse,Homme,49 ans,191,0,0,0,4,0,4,0,0,0,0,191,0
2025,Obwalden,Suisse,Homme,50 ans,208,0,1,0,5,0,4,1,0,0,-1,208,0
2025,Obwalden,Suisse,Homme,51 ans,176,0,1,1,1,0,4,0,0,0,0,173,-3
2025,Obwalden,Suisse,Homme,52 ans,199,0,1,1,6,0,1,1,0,0,0,205,6
2025,Obwalden,Suisse,Homme,53 ans,235,0,1,2,2,1,2,0,0,0,0,235,0
2025,Obwalden,Suisse,Homme,54 ans,231,0,2,0,11,1,4,0,0,0,0,235,4
2025,Obwalden,Suisse,Homme,55 ans,223,0,0,0,3,1,4,0,0,0,0,221,-2
2025,Obwalden,Suisse,Homme,56 ans,240,0,0,0,1,2,2,0,0,0,1,238,-2
2025,Obwalden,Suisse,Homme,57 ans,269,0,1,1,5,0,4,1,0,0,0,271,2
2025,Obwalden,Suisse,Homme,58 ans,256,0,2,1,9,1,3,1,0,0,0,261,5
2025,Obwalden,Suisse,Homme,59 ans,282,0,0,0,4,2,4,2,0,0,0,282,0
2025,Obwalden,Suisse,Homme,60 ans,282,0,0,0,2,1,5,0,0,0,-1,277,-5
2025,Obwalden,Suisse,Homme,61 ans,259,0,1,0,5,1,2,0,0,0,0,260,1
2025,Obwalden,Suisse,Homme,62 ans,276,0,1,0,5,0,3,0,0,0,0,277,1
